text,sentiment,language
يا رب… إن عبدك جلال عامر جعلنا جميعاً نبتسم في الدنيا وأدخل السرور إلى قلوبنا، اللهم أجعله مبتسماً عندك، مسروراً في جنتك,positive,ar_fusha
الجيل الحالي مثقف ومتفتح ويحسن فهم الناس #السادة_المحترمون,positive,ar_fusha
قد ترى الأمور مستعصية عليك بعض الشيء لكن اذا ما نظرت من ذاك الباب الذي لا ينظر إليه احد سوف ترى الأمور متجلية واضحة ومفهومة لديك #حاول,positive,ar_fusha
#برنامجي_المفضل #3 #أوسكار,positive,ar_fusha
خلق إسلامي جميل نحتاجه بشدة في هذه الأيام لبلادنا هو خلق الرفق أي (اللطف واللين في القول والفعل)، الذي نحتاجه في,positive,ar_fusha
الحلقة الثامنة عشر - الجزء الثالث - فرقة صابرين,positive,ar_fusha
هل هناك حضارة دون وجود المرأة؟ يجب أن نثق في قدرات المرأة فهي دائماً جزء من النجاح، من غير المرأة لن تكون هناك,positive,ar_fusha
ياجماعه أنا اقترحت يكون اسم البرنامج (اجمل رنوش بعمرنا ) اللي موافقني يعمل ريتويت #مولد_الاعلامية_الساحرة_رناسماحة #…,positive,ar_fusha
اتمنى ان تكون القوى الإسلامية والليبرالية واليسارية راغبة بالفعل في تشكيل قائمة وطنية موحدة لخوض الانتخابات البرلمانية القادمة #,positive,ar_fusha
#ماهر فخامة الاسم تكفى,positive,ar_fusha
"صوره جميله لعشب استاد #الامارات ! #ارسنال """,positive,ar_fusha
يوم 7/7، يوم هام في مشروع (العلم قوة) وهدفه جذب وتسكين 100 ألف أمي داخل الفصول، في يوم واحد، عن طريق 10 ألاف,positive,ar_fusha
تنمية محور قناة السويس يعد مشروعا قوميا #السادة_المحترمون,positive,ar_fusha
سعيد جداً بزيارة الجزائر بلد جميلة فعلاً!,positive,ar_fusha
في يوم #عيد_العمال كل الوزراء والمدراء والموظفين وغيرهم مُجاز إلا العمال قبلة حب على جبينكم,positive,ar_fusha
يالله فورا أول ما أستعيد السيطرة على الدي إم نتفق بالكتير على يوم الأربعإنت واحشني جدا,positive,ar_fusha
#أفضل عشرة #أطباء في العالم هم: 1- القران الكريم 2- كثرة شرب الماء 3- النوم الكافي ليلاً 4 الهواء الطلق النقي 5-,positive,ar_fusha
جووووووووول #زمااااااااالك #دومينيك,positive,ar_fusha
"ملايين فى الشوارع قبل العاشرة صباحا مشهد لم يره بلد فى العالم, كم أنت عظيم يا شعب مصر",positive,ar_fusha
#يوسف_الحسيني كل ما ندعمه هو عدم سقوط ارض الياسمين ذات التاريخ العظيم,positive,ar_fusha
وحدوا الله يا جماعة وبلاش إشاعات عن مفاجآت عشان مش عايزين إحباطات كل الحكاية ملف معقد هنحاول نفهمه مع بعض :),positive,ar_fusha
# بالصور أنصار مرسي يحرقون كنيسة ومدرعة للجيش بالسويس,positive,ar_fusha
البيان ذكر بالنص: · اثق في اخلاق الاخوان برفض هذة التصرفات من بعض افرادهم,positive,ar_fusha
2002 فيلم جامد جدي فعلاً,positive,ar_fusha
تحية للراحل العظيم السيد محمد حسين فضل الله العلامة المقاوم المحاور المتسامح المجتهدالمجدالمجدداللبنانى الفلسطينى العربى الاسلامى الانسان,positive,ar_fusha
#الأم_المثالية … تُخفي دمعتها عن أطفالها حتى لا يدخل الحزن إلى قلوبهم تظهر ابتسامتها لصغارها وإن كان قلبها يعتصر الألم!! قلبها كبير,positive,ar_fusha
شكراً لك ِأيتها المرأة لجعلكِ العالم أكثر جمالاً و روعة لا تتخلي عن أحلامكِ وحقوقك #اليوم_العالمي_للمرأة #ريتويت,positive,ar_fusha
مبرووووك ل#سواريز فاز بجائزة #أوسكار بعد آدائه الرائع في عدت #أفلام !,positive,ar_fusha
مرسى الذى فى خاطرى و فى دمى أحبه من كل روحى و دمى!!,positive,ar_fusha
#انشر للفائده عشبه الجنسينج من اكثر الاعشاب فائده في تقويه الذاكره وزياده الاستيعاب والحفظ والتركيز يفضل استخدامها للطلاب ك…,positive,ar_fusha
الفكرة رائعة وكلما تعملوا ترتيبات ليها إبعت لي منشن عشان أنشرها وبرجاء عمل قسم خاص لحملة الإرباع المخرومة اللي تستحقها الإدارة,positive,ar_fusha
شبيسى ليز اللى كان عليه طماطمية كبيرة #مقدرش_انسى,positive,ar_fusha
تم بحمد الله القبض علي عصام العريان شوف بالصورة,positive,ar_fusha
أخشى من أن يشوه بعض من يتكلمون باسم المشروع الاسلامي أن يشوهوا المشروع د عبد المنعم أبو الفتوح أثناء لقائه,positive,ar_fusha
مفاجأة رد الشيخ حازم على فتوى برهامى الاخيره: فك الله أسرك يا إمام يا من علمتناكيف نحياكراما #سنحيا_كراما بإذن الله,positive,ar_fusha
في مثل هذا اليوم 29 اغسطس استشهد البطل عملاق الفكر الاسلامي #سيد_قطب بعد ان اعتقله عبد الناصر وقتله ظلما …,positive,ar_fusha
صباح الخير عليكي يا مصر يا حلوة و لابسة جديد إن شاء الله هيكون أحسن يوم في اللي فات و كل اللي جاي أحلى,positive,ar_fusha
لما تقول لأنسان بسيط كلمه حلوه تسعده #خلق_جميل,positive,ar_fusha
امير عيد هو اللي فعلا يتقال عليه ستريكر صريح #كاريوكي #السكة_شمال,positive,ar_fusha
#تحيا_مصر ✌ 😁 #سأنتخب_السيسي,positive,ar_fusha
تحية لأبطال اكتوبر وللشعب الذى ساند قواته المسلحة حتى حقق ملحمة العبور العظيم ، هذا الشعب القادر على تحقيق المعجزات سوف يحقق أهداف ثورته,positive,ar_fusha
:)) #باسم_يوسف #البرنامج,positive,ar_fusha
الشعب هو البطل الوحيد!,positive,ar_fusha
شكر وتقدير لحكومة الببلاوي على تبادل الدعم والمشروعات بين مصر والامارات …,positive,ar_fusha
"لمن يعتقد ان صداقتي بجون ستيوارت اليهودي تهمة,شوفوا حلقاته:هاجم منع المآذن في سويسرا,ومنع مسجد منهاتن وهاجم اسرائيل في اللي بتعمله في غزة",positive,ar_fusha
الحمد لله والله أكبر التحية للشعب المصرى العظيم القائد والمعلم دائما وأبدا التحية للقوات المسلحة النصر للثورة والمجد للشهداء,positive,ar_fusha
تحيه لمن حفظ لمصر كرامتها الرئيس حسني مبارك و انور السادات ورجال القوات المسلحه الذين استشهدوا #تحرير_سيناء …,positive,ar_fusha
بسمة أمل - خلى خيرك لكل الناس --------------------------------------------- يروي لي أسامه و هو شاب سوري,positive,ar_fusha
"لا يترك مناسبة الا و يرفع شعار #رابعة انه الاسد #أردوغان #مصر #تركيا """"",positive,ar_fusha
متعودتش اشوف ف الناس غير الجمال #حمزة_نمرة,positive,ar_fusha
احلى أغنية تيتر في رمضان اغنية شيرين - مشاعر من مسلسل حكاية حياة | النسخة الاصلية #مصر #كلام_في_الحب,positive,ar_fusha
أحبك الذي أحببتنى فيه :),positive,ar_fusha
الكلاب أوفياء رجاء عدم إهانتهم,positive,ar_fusha
#كلمتين_وبس أحبك جدآ #الى_احدهم,positive,ar_fusha
#مبارك عنده أبناء و #مرسي عنده جماعة الوحيد اللي غلبان في البلد دي هو عدلي منصور تحسه إنه مقطوع من شجرة !,positive,ar_fusha
"انا لست روميو""?يرونا""اقف مشدوها عاجزا و انت تطلين علي من شرفة،انا أحبك و لن اذهب،انا أحبك و سأمد يدي اتلمسك لنبقى فلقد خلقنا لأحبك #مصر",positive,ar_fusha
ممكن امك تكون بتحب الفسيخ بس عيالها وجوزها اللي هو ابوك يعني مش بيحبوه وتكون نفسها فيه بس ماتكلوش عشانهم هي ديه #الأم_المثالية,positive,ar_shami
لازم كلنا نروح ننتخب اليوم لأنها أمانة وواجب وطني انتخب لتشعر بحق الملكية في بلدك~عمرو خالد,positive,ar_fusha
كرنڤال دولي بحضور #الملك مبروك لـ #الشباب_بطل_كأس_الملك ولـ #الشعب_السعودي_الشقيق #ملعب_الجوهرة #نحبك_ياملكنا_عبدالله,positive,ar_fusha
"صاحب قناة الفراعين للمصري اليوم: ""أنا ملك التوك شو"" خبر صحيح و وصف دقيق طيب الله أوقاتكم",positive,ar_shami
أفرق في حديثي بشكل واضح بين مؤسسة الجيش التى نعتز بها فهو جيش مهنى ووطنى وبين دور المجلس العسكري باعتباره متولى,positive,ar_fusha
"سحر النوم والراحة مع #مصطفى_حسني ،، جميلة =)""",positive,ar_fusha
احلى #ضحكة بالعالم 😍 #كارمن_سليمان #كارمن #محبوبة_العرب #ارب_ايدول #البوم #أخباري #اخباري…,positive,ar_fusha
أخص بالشكر د محمد البلتاجى الذى المت به أزمة صحية لجهوده فى تجميع الصف الوطنى لتأسيسية الدستور وأسألكم الدعاء لرجل وطنى بحق,positive,ar_fusha
